region,official_id,centroid_lon_deg_e,centroid_lat_deg_n,logk_ice_x100,porosity_x100,land_use_forest_frac_2010,land_use_shrubs_frac_2010,land_use_grass_frac_2010,land_use_wetland_frac_2010,land_use_crops_frac_2010,land_use_urban_frac_2010,land_use_water_frac_2010,land_use_snow_ice_frac_2010,lulc_check_2010,land_use_forest_frac_2015,land_use_shrubs_frac_2015,land_use_grass_frac_2015,land_use_wetland_frac_2015,land_use_crops_frac_2015,land_use_urban_frac_2015,land_use_water_frac_2015,land_use_snow_ice_frac_2015,lulc_check_2015,land_use_forest_frac_2020,land_use_shrubs_frac_2020,land_use_grass_frac_2020,land_use_wetland_frac_2020,land_use_crops_frac_2020,land_use_urban_frac_2020,land_use_water_frac_2020,land_use_snow_ice_frac_2020,lulc_check_2020,slope_deg,aspect_deg,median_el,mean_el,max_el,min_el,prcp,tmin,tmax,vp,swe,srad,low_prcp_duration,low_prcp_freq,high_prcp_duration,high_prcp_freq,elevation_m,drainage_area_km2
VCI,08HC002,49.70044898297206,-125.94628336014895,-1353.08,3.9433,0.83,0.04,0.07,0.01,0.01,0.0,0.03,0.01,0.0,0.76,0.08,0.11,0.01,0.01,0.0,0.03,0.0,0.0,0.79,0.08,0.08,0.01,0.01,0.0,0.03,0.0,0.0,28.229686737060547,307.4545260644427,887.9407958984375,860.1000366210938,2112.946044921875,21.921085357666016,3169.8,0.5,10.6,709.0,945.4,265.9,3.4,0.5,1.0,0.0,860.1000366210938,188.4
VCI,08HC003,49.183547248126345,-125.84420178581352,-1410.0,1.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,23.61038398742676,275.5278495184303,292.852294921875,335.8951416015625,787.5758666992188,7.51784610748291,3419.7,4.7,12.0,900.1,19.5,221.9,3.4,0.5,1.0,0.0,335.8951416015625,2.4
VCI,08HD004,49.73190192653386,-125.6654858282171,-1264.41,8.04207,0.68,0.06,0.14,0.01,0.01,0.01,0.07,0.02,0.0,0.63,0.08,0.19,0.01,0.01,0.01,0.07,0.01,-0.01,0.71,0.06,0.14,0.01,0.01,0.01,0.06,0.0,0.0,27.03865623474121,347.65870862168504,989.2538452148438,957.2940673828124,2183.2216796875,219.8007659912109,2738.4,0.2,10.3,692.0,892.7,266.4,3.6,0.5,1.1,0.0,957.2940673828124,1167.5
VCI,08HD011,49.77962635589648,-125.40813450821553,-1144.51,3.96335,0.7,0.11,0.15,0.01,0.01,0.0,0.01,0.01,0.0,0.59,0.15,0.21,0.01,0.01,0.0,0.01,0.01,0.01,0.72,0.11,0.14,0.01,0.01,0.0,0.01,0.0,0.0,18.11439514160156,25.59027011128075,933.0,917.7427368164062,2089.829345703125,74.91386413574219,2397.7,1.0,10.5,724.9,498.7,258.0,3.5,0.5,1.1,0.0,917.7427368164062,297.4
VCI,08HD012,50.3273452834249,-125.86957962166132,-1242.81,8.673,0.88,0.03,0.09,0.0,0.01,0.0,0.0,0.0,-0.01,0.87,0.03,0.09,0.0,0.01,0.0,0.0,0.0,0.0,0.85,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.01,22.53116607666016,243.8989151410493,352.0,572.2330322265625,1664.0,12.236440658569336,2520.5,3.4,11.0,841.1,292.0,229.6,3.5,0.5,1.0,0.0,572.2330322265625,14.0
VCI,08HD015,50.007642535294565,-125.82158773456553,-1099.21,2.14585,0.92,0.04,0.03,0.0,0.0,0.0,0.0,0.0,0.0099999999999998,0.89,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0099999999999998,0.9,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.02,21.485864639282227,19.14729959281456,779.8958740234375,826.3380737304688,1845.18359375,221.0,2725.5,1.1,10.5,726.6,586.2,253.3,3.5,0.5,1.0,0.0,826.3380737304688,260.0
VCI,08HD023,49.90973679238021,-125.3148771425801,-1130.95,0.0,0.57,0.27,0.12,0.01,0.01,0.01,0.0,0.0,0.01,0.45,0.39,0.13,0.01,0.01,0.01,0.0,0.0,0.0,0.39,0.48,0.11,0.01,0.01,0.0,0.0,0.0,0.0,4.726680755615234,60.86932373162038,150.25390625,189.44659423828125,613.7166748046875,74.48944854736328,1757.1,4.7,13.2,880.4,20.2,235.7,3.5,0.5,1.0,0.0,189.44659423828125,35.1
VCI,08HE008,50.15122333575334,-126.79475877873016,-1250.0,9.0,0.91,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.12,0.04,0.0,0.0,0.0,0.0,0.0,0.01,0.81,0.12,0.05,0.0,0.01,0.0,0.01,0.0,0.0,21.381994247436523,190.9893114038713,669.5821533203125,698.3283081054688,1142.429443359375,346.16265869140625,3574.2,1.7,10.6,749.6,295.9,244.2,3.4,0.4,1.0,0.0,698.3283081054688,13.0
VCI,08HE009,50.30770001738622,-127.62606063201366,-1295.49,6.41785,0.85,0.13,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.75,0.2,0.04,0.0,0.0,0.0,0.0,0.0,0.01,0.72,0.19,0.08,0.0,0.0,0.0,0.0,0.0,0.01,23.488012313842773,218.4359661021763,445.8032836914063,442.1130981445313,1115.19970703125,44.5941276550293,3399.7,4.5,9.9,878.4,25.0,193.8,3.2,0.4,1.0,0.0,442.1130981445313,36.9
VCI,08HE010,49.9659650061938,-126.60323058966893,-1250.0,9.0,0.82,0.06,0.11,0.01,0.01,0.0,0.0,0.0,-0.0099999999999997,0.79,0.07,0.13,0.01,0.01,0.0,0.0,0.0,-0.01,0.79,0.05,0.13,0.01,0.01,0.0,0.0,0.0,0.0099999999999998,33.72237014770508,241.3197767813032,694.1146850585938,711.35986328125,1603.0810546875,108.79092407226562,3922.3,1.8,11.0,763.6,755.2,250.7,3.4,0.4,1.0,0.0,711.35986328125,21.3
VCI,08HF004,50.3359112752148,-126.50230054451808,-1227.01,3.75186,0.9,0.06,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.85,0.08,0.06,0.0,0.0,0.0,0.0,0.0,0.01,0.8,0.12,0.06,0.01,0.01,0.0,0.0,0.0,0.0,24.565189361572266,286.20674599913013,758.8701782226562,770.653564453125,1757.6182861328125,61.90258026123047,3097.4,0.8,10.2,717.6,769.5,250.9,3.4,0.5,1.0,0.0,770.653564453125,370.6
VCI,08HF005,50.09581972902996,-126.40168251651656,-1204.09,3.67275,0.85,0.06,0.06,0.01,0.01,0.0,0.02,0.0,-0.01,0.79,0.09,0.08,0.01,0.01,0.0,0.02,0.0,0.0,0.73,0.13,0.09,0.01,0.01,0.0,0.02,0.0,0.01,23.32432174682617,290.8016393341108,674.4744873046875,709.7835083007812,1865.0,121.84756469726562,3594.9,1.5,10.9,749.8,784.9,249.8,3.4,0.4,1.0,0.0,709.7835083007812,773.7
VCI,08HF006,50.643318782237785,-128.0797258318678,-1153.98,4.67905,0.9,0.06,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.85,0.1,0.04,0.0,0.0,0.0,0.0,0.0,0.01,0.76,0.18,0.05,0.01,0.0,0.0,0.0,0.0,0.0,13.730713844299316,294.3201337139316,160.8846435546875,197.2858123779297,731.2850952148438,16.320079803466797,2731.2,5.9,10.8,960.1,3.8,192.3,3.1,0.4,1.0,0.0,197.2858123779297,66.4
VCI,08HF007,50.33151411323742,-126.357713232521,-1285.4,6.06057,0.91,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.06,0.07,0.0,0.0,0.0,0.0,0.0,0.01,0.8,0.14,0.05,0.0,0.0,0.0,0.0,0.0,0.0099999999999998,24.4000301361084,286.9350273361192,814.2030029296875,854.8406372070312,1689.442626953125,252.66339111328125,3007.6,0.6,10.2,709.3,906.1,255.9,3.4,0.5,1.0,0.0,854.8406372070312,32.3
VCI,08HF008,50.39420396510072,-126.63494377091772,-1250.62,8.96905,0.91,0.05,0.03,0.0,0.0,0.0,0.0,0.0,0.0099999999999998,0.87,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.01,0.86,0.07,0.06,0.01,0.01,0.0,0.0,0.0,-0.01,29.31521415710449,61.56155830973648,853.8330078125,871.5465087890625,1683.8837890625,99.46375274658205,3097.7,0.3,9.5,692.3,850.2,252.4,3.3,0.4,1.0,0.0,871.5465087890625,46.1
VCI,08HF012,50.73536481952097,-127.82779478227368,-1157.52,2.58778,0.94,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,7.7074294090271,293.2936112733483,397.0,382.0667724609375,591.635009765625,170.73666381835938,2938.1,5.0,9.7,907.4,6.7,185.4,3.1,0.4,1.0,0.0,382.0667724609375,25.4
VCI,08HF013,50.53619030230114,-127.78275402754726,-1354.48,12.28007,0.88,0.08,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.85,0.1,0.05,0.01,0.01,0.0,0.0,0.0,-0.02,0.76,0.2,0.04,0.0,0.0,0.0,0.0,0.0,0.0,17.305747985839844,179.68946625401222,301.2758483886719,310.9661865234375,671.1666870117188,10.968923568725586,2886.5,5.4,10.5,931.5,5.9,194.8,3.3,0.4,1.0,0.0,310.9661865234375,16.7
VCI,12200728,48.47109638782636,-122.8702971649633,-1052.0,0.0,0.73,0.07,0.11,0.03,0.06,0.0,0.0,0.0,0.0,0.73,0.07,0.11,0.03,0.06,0.0,0.0,0.0,0.0,0.72,0.07,0.11,0.03,0.06,0.0,0.0,0.0,0.01,6.285562038421631,104.787759152666,75.00019836425781,73.72795867919922,144.90895080566406,1.595355987548828,716.0,6.3,14.3,875.2,3.9,258.7,4.2,0.6,1.0,0.0,73.72795867919922,1.8
VCI,12200730,-122.9201773,48.46787746,-1052.0,0.0,0.19,0.03,0.13,0.1,0.5,0.04,0.0,0.0,0.01,0.19,0.03,0.13,0.1,0.5,0.04,0.0,0.0,0.01,0.19,0.03,0.14,0.1,0.49,0.05,0.0,0.0,0.0,2.25586462020874,166.49323426241892,55.11029052734375,56.49655151367188,91.71881103515624,38.36262512207031,691.0,6.4,14.4,871.6,3.7,258.4,4.3,0.6,1.0,0.0,56.49655151367188,5.1
VCI,12200733,48.50767538350004,-122.88296639019497,-1052.0,0.0,0.51,0.08,0.15,0.04,0.22,0.01,0.0,0.0,-0.01,0.46,0.11,0.15,0.04,0.22,0.01,0.0,0.0,0.0099999999999998,0.48,0.09,0.16,0.04,0.22,0.01,0.0,0.0,0.0,3.121824026107788,92.43299401272712,72.96755981445312,62.95903396606445,99.4278335571289,8.272238731384277,701.5,6.4,14.4,876.0,3.7,257.7,4.3,0.6,1.0,0.0,62.95903396606445,1.8
VCI,12200737,48.5684689237646,-122.96263456898362,-1444.33,20.03192,0.73,0.07,0.1,0.04,0.06,0.0,0.0,0.0,0.0,0.72,0.07,0.1,0.04,0.06,0.01,0.0,0.0,0.0,0.72,0.07,0.1,0.05,0.06,0.0,0.0,0.0,0.0,5.032554626464844,142.43998851339344,57.42871475219727,53.7650260925293,102.96614837646484,1.5775606632232666,735.0,6.5,14.3,879.2,4.5,258.1,4.3,0.6,1.0,0.0,53.7650260925293,1.9
VCI,12200762,48.66059652903717,-122.98261449248344,-1301.99,6.40068,0.94,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.95,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,16.308815002441406,220.4267691815145,251.5271759033203,262.2382507324219,462.9420166015625,71.61412811279297,942.7,5.8,13.5,883.7,9.6,250.0,4.2,0.6,1.0,0.0,262.2382507324219,1.0
WWA,08MH018,49.16613165742056,-122.85981041814934,-1127.58,3.06822,0.03,0.05,0.08,0.01,0.02,0.81,0.0,0.0,0.0,0.03,0.05,0.08,0.01,0.02,0.81,0.0,0.0,0.0,0.03,0.04,0.06,0.01,0.01,0.84,0.0,0.0,0.01,2.0495400428771973,115.5707162917614,86.16919708251953,83.55426788330078,117.2541275024414,24.8038272857666,1537.5,6.5,14.5,996.8,12.2,239.6,3.7,0.6,1.0,0.0,83.55426788330078,17.9
WWA,08MH020,49.16111242578045,-122.8416335213118,-1091.71,1.61227,0.07,0.06,0.08,0.01,0.02,0.76,0.0,0.0,0.0,0.07,0.07,0.08,0.01,0.02,0.76,0.0,0.0,-0.01,0.07,0.06,0.07,0.01,0.02,0.78,0.0,0.0,-0.01,2.436006784439087,145.86290065957664,79.26339721679688,74.73843383789062,117.2541275024414,3.090054750442505,1532.9,6.5,14.5,996.4,12.3,239.8,3.8,0.6,1.0,0.0,74.73843383789062,34.1
WWA,08MH060,49.18565896724165,-122.78498330827873,-1157.73,4.04892,0.12,0.04,0.06,0.01,0.01,0.75,0.0,0.0,0.01,0.12,0.05,0.07,0.02,0.02,0.73,0.0,0.0,-0.01,0.07,0.11,0.06,0.01,0.01,0.74,0.0,0.0,0.0,2.306013584136963,104.63467471189298,82.13848876953125,76.99674224853516,116.77729034423828,11.21770477294922,1657.6,6.4,14.6,994.9,13.8,237.7,3.8,0.5,1.0,0.0,76.99674224853516,14.0
WWA,08MH104,49.04613456691515,-122.62254351900934,-1194.0,0.0,0.17,0.2,0.2,0.04,0.21,0.17,0.01,0.0,0.0,0.16,0.21,0.2,0.04,0.22,0.17,0.01,0.0,-0.01,0.15,0.16,0.22,0.04,0.22,0.2,0.01,0.0,0.0,2.3555245399475098,304.3643790651446,82.2655029296875,78.86158752441406,138.31178283691406,5.088860988616943,1411.9,6.3,14.5,978.1,12.0,241.0,3.9,0.5,1.0,0.0,78.86158752441406,26.4
WWA,08MH129,49.06436558168626,-122.58744077902897,-1307.75,6.62979,0.19,0.22,0.21,0.04,0.26,0.07,0.0,0.0,0.01,0.18,0.24,0.2,0.04,0.27,0.07,0.0,0.0,0.0,0.13,0.2,0.23,0.04,0.28,0.12,0.0,0.0,0.0,2.280889749526977,308.4554181712836,85.35633850097656,86.91912841796875,144.8472900390625,32.33680725097656,1495.2,6.2,14.5,978.1,13.2,240.0,3.8,0.5,1.0,0.0,86.91912841796875,24.6
WWA,08MH155,49.09037226492513,-122.6088609451849,-1342.52,8.65628,0.14,0.18,0.18,0.04,0.2,0.26,0.0,0.0,0.0,0.13,0.19,0.18,0.03,0.21,0.26,0.0,0.0,0.0,0.1,0.15,0.19,0.03,0.21,0.32,0.0,0.0,0.0,2.2999300956726074,312.584174832012,56.45078659057617,58.0686149597168,144.8472900390625,4.8554887771606445,1506.4,6.3,14.7,982.0,13.3,239.7,3.8,0.5,1.0,0.0,58.0686149597168,70.5
WWA,08PA001,49.16465845817007,-121.10289049662926,-1418.73,14.27452,0.82,0.07,0.09,0.0,0.01,0.0,0.0,0.0,0.01,0.8,0.08,0.1,0.0,0.01,0.0,0.0,0.0,0.01,0.81,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.01,28.04198837280273,255.07191843729407,1438.5313720703125,1385.1131591796875,2624.31591796875,502.9009094238281,1618.8,-1.0,8.2,608.9,298.0,285.1,3.6,0.5,1.0,0.0,1385.1131591796875,936.4
WWA,12009500,46.31095654210383,-123.8766569435218,-1474.76,17.12396,0.62,0.16,0.16,0.03,0.01,0.0,0.0,0.0,0.02,0.66,0.11,0.18,0.03,0.02,0.0,0.0,0.0,0.0,0.63,0.15,0.17,0.03,0.02,0.0,0.0,0.0,0.0,19.36584854125977,234.180454296638,146.2111358642578,158.0873565673828,515.8999633789062,2.5650441646575928,2696.1,5.7,14.2,939.5,5.1,250.9,4.1,0.5,1.1,0.0,158.0873565673828,32.4
WWA,12010000,46.460958571511874,-123.67614550154332,-1379.61,13.73983,0.41,0.3,0.24,0.03,0.02,0.0,0.0,0.0,0.0,0.58,0.19,0.19,0.03,0.02,0.0,0.0,0.0,-0.01,0.69,0.15,0.12,0.02,0.01,0.0,0.0,0.0,0.01,19.594985961914062,178.7482213776454,266.696044921875,284.3065490722656,818.9722900390625,9.241533279418944,2780.5,4.9,13.8,894.0,12.2,253.8,4.2,0.5,1.1,0.0,284.3065490722656,142.6
WWA,12010500,46.394555725004686,-123.6748523641272,-1489.72,17.87837,0.58,0.23,0.12,0.04,0.03,0.0,0.0,0.0,0.0,0.74,0.09,0.11,0.03,0.02,0.0,0.0,0.0,0.01,0.75,0.08,0.11,0.03,0.02,0.0,0.0,0.0,0.01,13.46237850189209,207.86860786174287,134.18519592285156,139.77330017089844,679.3910522460938,5.247522354125977,2641.5,5.4,14.6,922.4,7.4,254.3,4.2,0.5,1.1,0.0,139.77330017089844,48.0
WWA,12010700,46.32156983988876,-123.80641985856268,-1501.22,17.25248,0.72,0.14,0.09,0.03,0.01,0.0,0.0,0.0,0.01,0.72,0.07,0.15,0.04,0.02,0.0,0.0,0.0,0.0,0.66,0.11,0.17,0.04,0.02,0.0,0.0,0.0,0.0,14.638751983642578,33.63158936552912,96.0460433959961,116.5803451538086,515.8999633789062,8.41689395904541,2610.7,5.7,14.5,937.9,4.9,252.2,4.1,0.5,1.1,0.0,116.5803451538086,46.6
WWA,12011000,46.483788931059046,-123.78847352100692,-1439.27,14.92683,0.52,0.19,0.21,0.05,0.02,0.0,0.0,0.0,0.01,0.57,0.18,0.18,0.05,0.02,0.0,0.0,0.0,0.0,0.65,0.13,0.15,0.05,0.02,0.0,0.0,0.0,0.0,17.301631927490234,254.69858325306305,151.49258422851562,167.30718994140625,562.4932861328125,2.7067947387695312,2580.6,5.4,14.2,921.5,7.5,251.4,4.1,0.5,1.1,0.0,167.30718994140625,57.0
WWA,12011200,46.52381135573209,-123.7935767578574,-1266.6,9.61493,0.57,0.18,0.22,0.02,0.01,0.0,0.0,0.0,0.0,0.52,0.22,0.23,0.02,0.01,0.0,0.0,0.0,0.0,0.64,0.2,0.14,0.01,0.01,0.0,0.0,0.0,0.0,19.37443733215332,240.2663069986539,222.8482666015625,229.71820068359372,607.3743286132812,14.797382354736328,2625.3,5.1,13.8,907.6,9.4,251.6,4.1,0.5,1.0,0.0,229.71820068359372,24.5
WWA,12011500,46.545036957876775,-123.4786788754467,-1397.19,14.20634,0.53,0.25,0.12,0.02,0.06,0.01,0.0,0.0,0.01,0.69,0.12,0.1,0.02,0.06,0.01,0.0,0.0,0.0,0.74,0.08,0.09,0.02,0.06,0.01,0.0,0.0,0.0,13.305989265441896,282.56515489248034,192.70132446289065,231.4097442626953,778.4190673828125,46.78942108154297,2498.9,4.8,14.4,885.3,11.5,254.7,4.6,0.5,1.2,0.0,231.4097442626953,109.9
WWA,12012000,46.50685014215258,-123.55144449001588,-1304.14,10.94109,0.54,0.23,0.18,0.02,0.03,0.0,0.0,0.0,0.0,0.68,0.13,0.15,0.02,0.02,0.0,0.0,0.0,0.0,0.74,0.11,0.11,0.02,0.02,0.0,0.0,0.0,0.0,19.44999122619629,359.20999468634903,284.8694152832031,314.34228515625,858.1959228515625,43.0882453918457,2733.2,4.6,13.9,879.7,14.8,250.6,4.3,0.5,1.1,0.0,314.34228515625,53.1
WWA,12013500,46.56310334470919,-123.5537456449662,-1366.5,13.05057,0.53,0.24,0.13,0.02,0.07,0.01,0.0,0.0,0.0,0.68,0.12,0.1,0.02,0.07,0.01,0.0,0.0,0.0,0.74,0.08,0.09,0.02,0.06,0.01,0.0,0.0,0.0,14.781325340270996,326.5771340020352,169.11590576171875,209.60482788085935,858.1959228515625,1.2386941515910022e-12,2493.9,4.9,14.4,893.4,11.1,253.4,4.5,0.5,1.2,0.0,209.60482788085935,340.6
WWA,12014500,46.58642625536531,-123.72765106409396,-1279.15,10.07333,0.38,0.24,0.33,0.02,0.02,0.0,0.0,0.0,0.01,0.51,0.31,0.13,0.02,0.02,0.0,0.0,0.0,0.0099999999999998,0.78,0.11,0.07,0.02,0.02,0.0,0.0,0.0,0.0,14.71923828125,22.608706930489813,204.5634002685547,216.3082275390625,570.2710571289062,43.5462532043457,2537.7,5.1,14.1,904.6,9.6,250.7,4.1,0.5,1.1,0.0,216.3082275390625,75.0
WWA,12015100,46.73123806496295,-123.77819109613976,-1247.84,8.91391,0.26,0.27,0.42,0.02,0.02,0.0,0.0,0.0,0.01,0.49,0.34,0.13,0.02,0.02,0.0,0.0,0.0,0.0,0.82,0.09,0.06,0.02,0.01,0.0,0.0,0.0,0.0,15.443229675292969,75.62139667273429,206.29638671875,197.417236328125,383.1788330078125,38.0657958984375,2553.7,5.1,14.0,907.8,7.9,250.0,4.2,0.5,1.1,0.0,197.417236328125,10.7
WWA,12015200,46.76600809851315,-123.67951196611266,-1444.45,16.06547,0.52,0.23,0.2,0.02,0.02,0.0,0.0,0.0,0.01,0.65,0.17,0.13,0.02,0.02,0.0,0.0,0.0,0.0099999999999998,0.74,0.1,0.11,0.02,0.02,0.0,0.0,0.0,0.01,13.547780990600586,132.92262358777523,118.76944732666016,126.788330078125,431.9992065429688,34.199920654296875,2341.5,5.3,14.6,913.1,6.0,252.9,4.3,0.5,1.2,0.0,126.788330078125,150.8
WWA,12015500,46.79395300812308,-123.42799111673392,-1424.9,15.66281,0.58,0.23,0.16,0.01,0.02,0.0,0.0,0.0,0.0,0.68,0.18,0.11,0.01,0.02,0.0,0.0,0.0,0.0,0.79,0.1,0.08,0.01,0.02,0.0,0.0,0.0,0.0,14.31803035736084,219.964602664804,201.73439025878903,212.7451629638672,576.3089599609375,56.08074951171875,2190.0,4.9,14.6,881.8,6.8,256.4,4.8,0.5,1.2,0.0,212.7451629638672,80.9
WWA,12020000,46.50505705704993,-123.30761244797368,-1322.89,11.61796,0.69,0.15,0.12,0.01,0.02,0.01,0.0,0.0,0.0,0.71,0.11,0.14,0.01,0.03,0.01,0.0,0.0,-0.01,0.74,0.11,0.11,0.01,0.02,0.01,0.0,0.0,0.0,19.69164657592773,347.60201578998783,390.5650634765625,390.1236572265625,948.8729858398438,88.23424530029297,2542.0,4.4,13.9,858.2,12.8,257.6,4.9,0.5,1.2,0.0,390.1236572265625,296.7
WWA,12020500,46.64806376568556,-123.40511311058808,-1451.36,16.45762,0.6,0.23,0.16,0.01,0.01,0.0,0.0,0.0,-0.01,0.7,0.15,0.12,0.01,0.01,0.0,0.0,0.0,0.01,0.77,0.12,0.09,0.01,0.01,0.0,0.0,0.0,0.0,12.787095069885254,300.63135423792005,230.61834716796875,265.31085205078125,736.1853637695312,107.09436798095705,2184.8,4.7,14.4,871.3,8.6,257.2,4.9,0.5,1.2,0.0,265.31085205078125,121.6
WWA,12020525,46.644187921901086,-123.39003862973804,-1438.29,15.95384,0.59,0.23,0.15,0.01,0.01,0.0,0.0,0.0,0.01,0.71,0.14,0.12,0.02,0.01,0.0,0.0,0.0,0.0,0.77,0.11,0.09,0.01,0.01,0.0,0.0,0.0,0.01,13.259858131408691,316.4110407628891,233.52294921875,269.4818115234375,739.726806640625,90.26779174804688,2166.8,4.7,14.5,871.3,8.4,257.8,4.9,0.5,1.2,0.0,269.4818115234375,151.4
WWA,12020800,46.39601774052689,-123.1384591465622,-1292.25,9.14396,0.38,0.4,0.18,0.01,0.02,0.0,0.0,0.0,0.01,0.69,0.17,0.1,0.01,0.02,0.0,0.0,0.0,0.01,0.82,0.08,0.07,0.01,0.02,0.0,0.0,0.0,0.0,16.78255844116211,89.57697862586203,321.400390625,335.9521484375,812.1204833984375,106.47493743896484,2206.3,4.7,14.5,867.9,11.0,260.4,4.8,0.5,1.2,0.0,335.9521484375,71.1
WWA,12020900,46.43323000575565,-123.12281617788386,-1291.96,9.48979,0.34,0.36,0.2,0.02,0.08,0.0,0.0,0.0,1.1102230246251563e-16,0.64,0.16,0.11,0.02,0.08,0.0,0.0,0.0,-0.01,0.76,0.08,0.06,0.02,0.07,0.0,0.0,0.0,0.01,14.193633079528809,77.19875154526369,233.42947387695312,271.1016540527344,812.1204833984375,79.83282470703125,2069.5,4.9,14.9,877.9,9.1,260.4,4.8,0.5,1.2,0.0,271.1016540527344,122.4
WWA,12021000,46.43502362267222,-123.12298585083391,-1287.52,9.31444,0.33,0.36,0.2,0.02,0.09,0.0,0.0,0.0,1.1102230246251563e-16,0.63,0.16,0.11,0.02,0.09,0.0,0.0,0.0,-0.01,0.75,0.08,0.07,0.02,0.09,0.0,0.0,0.0,-0.01,13.96186351776123,73.99676982393017,229.49874877929688,267.8666381835937,812.1204833984375,76.52204132080078,2066.8,4.9,14.9,878.0,9.1,260.4,4.8,0.5,1.2,0.0,267.8666381835937,124.7
WWA,12024000,46.642156783204776,-122.57898188182725,-1264.65,8.92216,0.47,0.23,0.19,0.05,0.06,0.0,0.0,0.0,0.0,0.58,0.16,0.15,0.05,0.06,0.0,0.0,0.0,0.0,0.67,0.14,0.08,0.05,0.05,0.0,0.0,0.0,0.0099999999999998,14.54001235961914,209.48132211864151,416.916015625,460.5816345214844,1166.724609375,155.14419555664062,1907.5,4.4,14.2,853.5,11.5,263.5,4.2,0.5,1.0,0.0,460.5816345214844,106.9
WWA,12024400,46.69094434323205,-122.67527268137174,-1295.67,10.61336,0.45,0.27,0.25,0.01,0.03,0.0,0.0,0.0,-0.01,0.61,0.21,0.14,0.01,0.03,0.0,0.0,0.0,0.0,0.78,0.13,0.05,0.01,0.03,0.0,0.0,0.0,0.0,17.831323623657227,249.37757691675364,419.4783935546875,412.7741088867188,870.3203125,119.53113555908205,1819.6,4.6,14.4,858.7,8.9,262.8,4.3,0.5,1.0,0.0,412.7741088867188,77.9
WWA,12024500,46.68865080113809,-122.68182166155124,-1290.25,10.3448,0.45,0.26,0.24,0.02,0.04,0.0,0.0,0.0,-0.01,0.61,0.2,0.14,0.01,0.04,0.0,0.0,0.0,0.0,0.77,0.12,0.05,0.01,0.03,0.0,0.0,0.0,0.02,17.2462215423584,242.14856451288125,402.0262451171875,396.4313049316406,870.3203125,102.40852355957033,1793.9,4.6,14.6,861.6,8.5,262.9,4.3,0.5,1.0,0.0,396.4313049316406,83.6
WWA,12025000,46.63292341684683,-122.70611478452544,-1182.55,5.27945,0.38,0.21,0.19,0.07,0.13,0.02,0.0,0.0,0.0,0.48,0.16,0.14,0.07,0.13,0.02,0.0,0.0,0.0,0.57,0.11,0.1,0.07,0.13,0.02,0.0,0.0,1.1102230246251563e-16,9.842114448547363,251.50249362911853,222.291015625,293.1507263183594,1166.724609375,48.56315994262695,1696.3,5.0,15.2,876.6,7.4,263.6,4.3,0.5,1.0,0.0,293.1507263183594,406.5
WWA,12025300,46.67291177198919,-122.84937077312426,-1317.95,10.07803,0.65,0.15,0.11,0.05,0.04,0.0,0.0,0.0,0.0,0.7,0.09,0.11,0.05,0.04,0.0,0.0,0.0,0.01,0.72,0.11,0.08,0.05,0.04,0.0,0.0,0.0,0.0,12.590617179870604,303.2282700713317,147.32089233398438,142.34320068359375,263.7500915527344,56.13600540161133,1487.2,5.4,16.0,891.1,4.4,263.4,4.5,0.5,1.0,0.0,142.34320068359375,19.9
WWA,12025310,46.681577374246125,-122.89702915122233,-1301.52,7.37812,0.49,0.19,0.13,0.07,0.08,0.05,0.0,0.0,-0.0099999999999997,0.59,0.12,0.1,0.07,0.08,0.05,0.0,0.0,-0.0099999999999997,0.62,0.09,0.09,0.07,0.08,0.06,0.0,0.0,-0.0099999999999997,10.409052848815918,265.6627618660493,122.74986267089844,121.67536163330078,263.7500915527344,47.54499816894531,1439.4,5.5,16.1,889.5,4.1,264.1,4.5,0.5,1.0,0.0,121.67536163330078,62.3
