,official_id,watershed_id,name,centroid_lat_deg_n,centroid_lon_deg_e,drainage_area_km2,drainage_area_gsim_km2,flag_gsim_boundaries,flag_artificial_boundaries,elevation_m,slope_deg,gravelius,perimeter,flag_shape_extraction,aspect_deg,flag_terrain_extraction,land_use_forest_frac_2010,land_use_grass_frac_2010,land_use_wetland_frac_2010,land_use_water_frac_2010,land_use_urban_frac_2010,land_use_shrubs_frac_2010,land_use_crops_frac_2010,land_use_snow_ice_frac_2010,flag_land_use_extraction,logk_ice_x100,porosity_x100,flag_subsoil_extraction,year_from,year_to,record_length,agency,status,updated_official_basin,in_bcub,prcp,srad,swe,tmax,tmin,vp,high_prcp_freq,high_prcp_duration,low_prcp_freq,low_prcp_duration,H_4_bits,H_6_bits,H_8_bits,H_9_bits,H_10_bits,H_11_bits,H_12_bits,mean_runoff
140,07AA001,1346,MIETTE RIVER NEAR JASPER,52.86412,-118.1072,628.5216,,False,False,1913.0,17.1573,1.8178,160.349,True,203.822,True,61.09,27.37,0.16,0.74,0.18,6.05,0.0,4.42,True,-1520.0,20.0,True,2012.0,2021.0,8.0,WSC,A,False,True,732.7595,285.193,227.85408,5.3461614,-7.707554,399.42807,0.046397213,1.0304295,0.6564709,3.8210301,2.069342549438561,3.107864163953272,6.006062367677153,7.393891833592175,8.654522511490995,9.488104215020885,9.958314311494432,10.375082091866695
141,07AA002,1347,ATHABASCA RIVER NEAR JASPER,52.91019,-118.0587,3872.6994,,False,False,2030.7,20.5895,2.1964,480.963,True,247.638,True,45.72,33.61,0.21,1.79,0.38,2.91,0.0,15.39,True,-1520.0,20.0,True,2012.0,2021.0,9.0,WSC,A,False,True,773.0815,285.87653,286.58707,4.754408,-7.7927904,398.66046,0.043548334,1.0247762,0.6416597,3.6702728,2.4464449533217363,4.101346291268616,6.089573865101946,7.530419115490341,8.780958498070445,9.48902122788917,9.86683403989621,85.687002815695
142,07AA007,1348,SUNWAPTA RIVER AT ATHABASCA GLACIER,52.21627,-117.2321,29.307,,False,False,2617.6,22.0821,1.3391,25.513,True,38.0566,True,0.59,14.72,0.0,0.43,0.31,0.0,0.0,83.94,True,-1520.0,20.0,True,2012.0,2022.0,9.0,WSC,A,False,True,939.3153,288.17126,545.2755,1.5591502,-9.481354,358.80048,0.045903295,1.039,0.63129216,3.529,1.6875003589725728,3.304983927583355,4.572603454619158,5.698054929793886,6.857885290227348,7.978538321501502,8.723506627937859,2.4294589645310354
143,07AA008,1349,FIDDLE RIVER AT HIGHWAY NO. 16,53.20972,-117.8472,238.0,232.4796,True,False,1765.9,23.1236,1.7736,94.894,True,304.6003,True,54.04,43.27,0.16,0.13,0.1699999999999999,2.23,0.0,0.01,True,-1520.0,20.0,True,1962.0,1965.0,4.0,WSC,D,False,True,711.3832,272.2577,166.30727,6.3026404,-7.575433,405.08755,0.052961428,1.0446547,0.6947202,4.496641,2.09009639402285,3.412886719867412,5.882655760384678,6.8370701472043525,7.480337562441304,7.668216862388574,7.696008185791373,4.920422043010753
144,07AA009,1350,WHIRLPOOL RIVER NEAR THE MOUTH,52.72472,-117.9247,598.0,589.7959,True,False,2000.3,21.8762,1.8534,159.218,True,135.2927,True,42.48,33.629999999999995,0.24,1.26,0.09,2.64,0.0,19.67,True,-1520.0,20.0,True,1971.0,1972.0,2.0,WSC,D,False,True,825.5258,289.60367,322.24008,4.843329,-7.791007,401.40283,0.040561035,1.0139208,0.6222225,3.5189066,1.884691837928042,3.882269644921537,6.687044907702947,7.915495292270478,8.942009025853041,9.629922090211824,9.887126459364206,29.013205248991294
145,07AB002,1351,SNAKE INDIAN RIVER NEAR THE MOUTH,53.15778,-118.0328,1580.0,1859.444,True,False,1937.7,18.8621,1.9221,268.822,True,102.6566,True,52.03,39.51,0.1,1.04,0.01,3.54,0.0,3.77,True,-1520.0,20.0,True,1971.0,1971.0,1.0,WSC,D,False,True,737.78894,280.3812,221.6046,5.319727,-8.223843,389.94507,0.048253424,1.0539443,0.6722338,4.0978,1.9668575166123152,4.109183398528384,6.556962942834634,7.730736735327574,8.6737422500174,9.300560932492369,9.53328171635146,45.162023788020456
146,07AC001,1352,WILDHAY RIVER NEAR HINTON,53.52329,-117.9469,959.8165,,False,False,1828.0,17.0263,1.8425,200.846,True,119.7356,True,67.88,24.66,0.16,0.3899999999999999,0.16,6.660000000000001,0.0,0.09,True,-1530.0,20.0,True,2012.0,2021.0,8.0,WSC,A,False,True,681.96075,273.70465,154.62411,6.0378785,-7.7843757,398.98743,0.050329015,1.0497258,0.68826765,4.3736453,2.16209657165889,4.162873642136132,6.516181154668131,7.582176016507602,8.597904653911389,9.310412917740663,9.718470969724272,9.339488820062765
147,07AC002,1353,NORTH FOX CREEK NEAR MUSKEG,53.71667,-118.2667,17.6,,False,True,1384.9,4.7897,,,False,82.3821,True,73.33,0.0,0.0,0.0,0.0,26.67,0.0,0.0,True,,,False,1972.0,1974.0,3.0,BCUB,D,False,True,617.30786,261.22815,98.60268,7.6067996,-5.925264,445.85385,0.05161547,1.0552223,0.69798326,4.5264444,2.591034698622792,4.2892402099175175,4.319981474553778,4.319981474553779,4.319981474553779,4.319981474553779,4.319981474553778,0.1636505376344086
148,07AC007,1354,BERLAND RIVER NEAR THE MOUTH,54.01327,-116.9634,5655.0116,,False,False,1412.9,7.7069,1.8194,481.428,True,83.9623,True,80.42,10.0,0.29,0.6799999999999999,1.02,7.580000000000001,0.0,0.02,True,-1530.0,20.0,True,2012.0,2022.0,9.0,WSC,A,False,True,623.6369,260.67108,108.358406,7.5921187,-5.8258877,455.01044,0.051355027,1.0688285,0.69891566,4.616486,1.7809236914509854,3.904739155285353,6.431791175844235,7.609821122095972,8.648840944385045,9.429819048975062,9.925089583544349,47.98435288761706
149,07AC008,1355,LITTLE BERLAND RIVER AT HIGHWAY NO. 40,53.67866,-118.2412,93.0432,,False,False,1791.0,16.1197,1.5901,53.968,True,49.1919,True,68.83,22.52,0.12,0.0,0.01,8.52,0.0,0.0,True,-1530.0,20.0,True,2012.0,2021.0,8.0,WSC,A,False,True,672.8181,266.16122,135.75279,6.189004,-7.747752,400.52502,0.05131879,1.0888427,0.6932731,4.454337,2.260365916090228,4.11811323035633,6.064184767278799,7.0778215714430095,8.002802420734193,8.617817205916987,8.82725937010403,1.3598628136200714
150,07AD001,1356,ATHABASCA RIVER AT ENTRANCE,53.37694,-117.695,9530.0,9504.356,True,False,1944.0,20.2813,2.0763,713.228,True,297.4072,True,49.04,37.41,0.1699999999999999,1.9,0.24,3.17,0.0,8.06,True,-1520.0,20.0,True,1915.0,1974.0,33.0,WSC,D,False,True,728.42334,280.62003,229.03297,5.387343,-7.767044,399.89627,0.046806425,1.0345553,0.6647046,3.9951181,1.1515749453117865,4.349999088738163,7.111853473480848,8.240188476300291,8.847265661416309,8.968540090540472,8.968540090540476,178.46736572749853
151,07AD002,1357,ATHABASCA RIVER AT HINTON,53.42429,-117.5694,9764.7737,,False,False,1924.4,19.9339,2.1168,735.994,True,317.4896,True,50.03,36.5,0.1699999999999999,1.87,0.35,3.27,0.0,7.81,True,-1520.0,20.0,True,2012.0,2021.0,8.0,WSC,A,False,True,726.4268,280.24243,227.22691,5.4593906,-7.6819334,402.06592,0.046853896,1.0339378,0.66493654,3.999205,2.0221846528793126,3.2298338944955285,6.007964309268046,7.274276218199255,8.52154238238332,9.45037355181486,9.868698078881891,172.54655333627875
152,07AD003,1358,CACHE PERCOTTE CREEK NEAR HINTON,53.40222,-117.5075,7.15,,False,True,1197.0,5.3004,,,False,342.7008,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,False,1974.0,1974.0,1.0,BCUB,D,False,True,602.682,257.8964,88.32214,8.408661,-5.0439596,474.28598,0.052143745,1.0197142,0.70338017,4.6074286,2.613181759647428,3.399737830072376,4.769249762418794,4.898779668065493,4.898779668065491,4.898779668065492,4.898779668065492,0.028937908317041378
153,07AD004,1359,WHISKEYJACK CREEK NEAR HINTON,53.38056,-117.5375,3.13,,False,True,1222.2,5.8395,,,False,322.1273,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,False,1980.0,1980.0,1.0,BCUB,D,False,True,609.9857,259.5288,91.662674,8.292355,-5.1861405,469.8733,0.052475095,1.01725,0.7030355,4.58525,1.3124816935330508,3.083122027238393,3.903178524488313,3.939328449017252,3.939328449017252,3.939328449017252,3.939328449017252,0.010541065579192507
154,07AD005,1360,FISH CREEK NEAR HINTON,53.48611,-117.6514,25.6,,False,True,1386.9,5.0208,,,False,155.0323,True,5.26,0.0,0.0,0.0,0.0,94.74,0.0,0.0,True,,,False,1972.0,1974.0,3.0,BCUB,D,False,True,632.8052,266.23767,103.40975,7.717031,-5.8221254,452.07593,0.053156912,1.0297,0.70198005,4.6159,2.5037892809990847,4.71637192794727,5.598649915036759,5.59864991503676,5.59864991503676,5.59864991503676,5.59864991503676,0.18689400921658986
155,07AD006,1361,OLDMAN CREEK NEAR HINTON,53.53333,-117.6833,18.1,,False,True,1458.5,2.1151,,,False,73.4884,True,25.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,True,,,False,1972.0,1974.0,3.0,BCUB,D,False,True,640.98804,264.87332,106.56682,7.560128,-5.999467,447.54675,0.05313408,1.0463889,0.7017123,4.6173887,3.4358488196315013,5.021892935981851,5.837241582715015,5.863199369236651,5.863199369236651,5.863199369236651,5.86319936923665,0.16791551459293394
156,07AD007,1362,CACHE PERCOTTE CREEK (NORTH FORK) NEAR HINTON,53.39056,-117.4864,2.72,,False,True,1293.2,3.8768,,,False,296.4704,True,84.21,0.0,0.0,0.0,0.0,15.79,0.0,0.0,True,,,False,1972.0,1977.0,6.0,BCUB,D,False,True,609.1866,259.67026,91.28436,8.288569,-5.17711,470.40732,0.05217933,1.023,0.7029888,4.614,2.621968104832321,3.485220994056825,3.4852209940568244,3.485220994056825,3.485220994056825,3.485220994056825,3.485220994056825,0.015573939665471923
157,07AE001,1363,ATHABASCA RIVER NEAR WINDFALL,54.20753,-116.0632,19612.4855,,False,False,1594.9,12.9271,2.438,1201.368,True,71.771,True,65.95,21.77,0.3,1.38,1.0,5.7,0.0,3.9,True,-1520.0,20.0,True,1974.0,1991.0,17.0,WSC,A,False,True,667.16974,268.44223,162.9101,6.748228,-6.4167595,439.9218,0.0497928,1.0468426,0.68517685,4.368643,2.1673943555860555,3.999347219424589,5.977838588436788,7.227910272627887,8.437933172373327,9.47139374715868,9.880376592664309,235.81112060210106
158,07AF002,1364,MCLEOD RIVER ABOVE EMBARRAS RIVER,53.47018,-116.6315,2561.5516,,False,False,1416.4,7.4321,2.0247,360.554,True,75.629,True,77.74,9.22,0.63,1.12,1.77,9.25,0.27,0.0,True,-1530.0,20.0,True,2012.0,2021.0,9.0,WSC,A,False,True,623.9782,264.8012,106.11795,7.910531,-5.614423,458.99847,0.05190582,1.0340422,0.70315796,4.7007303,1.5593619630556146,3.7638097272901136,6.056274108774399,7.104927686230642,8.17931527815194,9.155601134141795,9.907684565493009,19.299379071716526
159,07AF003,1365,WAMPUS CREEK NEAR HINTON,53.15746,-117.2609,25.911,,False,False,1452.2,8.2689,1.4855,26.607,True,37.0437,True,90.67,0.12,0.12,0.0,0.91,8.19,0.0,0.0,True,-1590.0,20.0,True,2012.0,2021.0,9.0,WSC,A,False,True,625.11206,264.2904,104.69956,7.8556104,-5.722416,452.66074,0.05060274,1.01008,0.6999726,4.68104,2.2953513271380444,3.914428801604712,5.49100816742004,6.370239262500953,7.1843746274615095,7.583071612860169,7.643598774555508,0.26667800301107014
160,07AF004,1366,DEERLICK CREEK NEAR HINTON,53.15556,-117.2433,14.0,,False,True,1304.2,4.2877,,,False,356.5697,True,62.5,0.0,0.0,0.0,0.0,37.5,0.0,0.0,True,,,False,1969.0,1986.0,5.0,BCUB,D,False,True,622.9795,262.4859,103.03456,7.899142,-5.656305,454.7522,0.050529264,1.007125,0.70078224,4.681875,1.45502419021438,3.47425059933072,5.1991656808950975,5.997286111065256,6.551688419241722,6.770272048562745,6.770272048562745,0.18868782987520813
161,07AF005,1367,EUNICE CREEK NEAR HINTON,53.15278,-117.2319,17.1,,False,True,1318.3,5.177,,,False,344.8591,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,False,1967.0,1986.0,7.0,BCUB,D,False,True,624.30286,264.18887,102.99778,7.8989325,-5.6415024,455.36053,0.050524816,1.0130714,0.70110744,4.6672144,1.6057982348451227,3.779422778750252,5.447022413575186,6.236606105465285,6.691847342456844,6.731762976204918,6.731762976204918,0.1791583749359959
162,07AF008,1368,QUIGLEY CREEK NEAR HINTON,53.35,-117.4,15.3,,False,True,1332.9,5.514,,,False,64.2808,True,73.68,0.0,0.0,0.0,26.32,0.0,0.0,0.0,True,,,False,1972.0,1974.0,3.0,BCUB,D,False,True,618.00714,263.0981,96.23546,8.132531,-5.3501782,465.25668,0.052481763,1.0197142,0.70298433,4.641143,3.6704585440639,4.909275433919707,5.744750057449467,5.918084588255672,5.918084588255672,5.918084588255672,5.918084588255672,0.21407885304659502
163,07AF009,1369,NORTH ANDERSON CREEK NEAR HINTON,53.31667,-117.4,10.6,,False,True,1348.3,5.0483,,,False,87.0911,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,False,1972.0,1974.0,3.0,BCUB,D,False,True,628.8659,261.8657,101.18513,7.950031,-5.562891,459.39392,0.05285042,1.0427778,0.7025045,4.646222,2.632840433084397,4.576932170568936,5.528470253745644,5.558116330405065,5.558116330405066,5.558116330405066,5.558116330405065,0.1766514336917563
164,07AF010,1370,SUNDANCE CREEK NEAR BICKERDIKE,53.56652,-116.7033,177.9616,,False,False,1087.5,4.1384,1.995,93.645,True,174.5635,True,87.67,1.01,0.0699999999999999,1.71,2.11,6.32,1.1,0.0,True,-1520.0,20.0,True,2012.0,2021.0,9.0,WSC,A,False,True,585.82654,255.16953,81.1873,8.83454,-4.278265,504.287,0.05337045,1.0811412,0.7070174,4.7657943,1.8776963442509644,4.047721540637927,5.962230360830213,7.074690305544615,7.986767865574258,8.477025520712429,8.565039294171381,1.0041266538101916
165,07AF013,1371,MCLEOD RIVER NEAR CADOMIN,53.07943,-117.1981,329.613,,False,False,1902.8,15.9027,1.5176,96.941,True,65.6893,True,53.11,34.38,0.51,0.21,2.0,9.78,0.0,0.01,True,-1540.0,20.0,True,2012.0,2021.0,8.0,WSC,A,False,True,717.06067,279.81332,170.69307,5.941547,-7.938377,396.2372,0.05193514,1.042859,0.69440556,4.567467,1.6723236339009202,4.154724077549673,6.34405463379915,7.444067173836238,8.44534183797529,9.141811714274104,9.623224297127711,5.660723794141007
166,07AF014,1372,EMBARRAS RIVER NEAR WEALD,53.37592,-116.8062,639.6551,,False,False,1155.4,3.8238,1.7284,153.804,True,76.5122,True,82.99,5.27,0.33,0.32,1.69,9.4,0.0,0.0,True,-1520.0,20.0,True,2012.0,2021.0,8.0,WSC,A,False,True,566.06506,258.34668,74.291084,8.9913435,-4.390069,492.89352,0.051763773,1.0304778,0.7103817,4.7867465,2.370185939683028,4.370095362900529,6.469747250334196,7.499798708904278,8.450482490593043,9.141493990257109,9.566853715665024,4.260167799270622
167,07AF015,1373,GREGG RIVER NEAR THE MOUTH,53.25189,-117.3566,384.0192,,False,False,1608.0,12.0702,1.5396,106.153,True,80.7512,True,73.41,12.77,1.06,0.11,1.48,11.16,0.0,0.0,True,-1530.0,20.0,True,2012.0,2021.0,9.0,WSC,A,False,True,668.2466,268.96783,126.7959,7.2219534,-6.477788,433.1505,0.053084243,1.0420028,0.699447,4.6325383,2.206100537186349,4.3975991808642005,6.357297431085491,7.46885059256763,8.39514603233658,9.11004234495849,9.560229553141047,4.268666722670251
168,07AF906,1374,GREGG RIVER NEAR HINTON,53.25222,-117.3583,364.0,386.1136,True,False,1587.2,11.6981,1.6095,114.104,True,88.929,True,74.3,11.77,1.0699999999999998,0.2299999999999999,1.41,11.21,0.0,0.01,True,-1530.0,20.0,True,1984.0,1985.0,2.0,WSC,D,False,True,668.35516,269.16992,127.027504,7.2186866,-6.48143,433.05734,0.05308135,1.0420513,0.69945073,4.6316786,3.622095298498543,5.525591605772169,7.267111603140341,7.7657276198286835,8.070710225919193,8.186009474603663,8.186009474603663,5.105558243727599
169,07AF907,1375,ERITH RIVER BELOW HANLAN CREEK,53.23556,-116.5653,595.0,567.6973,True,False,1173.4,3.6762,1.5943,138.705,True,45.444,True,82.96,2.78,0.31,0.25,1.84,11.87,0.0,0.0,True,-1520.0,20.0,True,1984.0,1990.0,7.0,WSC,D,False,True,578.9004,258.96045,75.20255,8.922534,-4.477416,492.3043,0.05094291,1.0190312,0.70385104,4.683466,2.2627997874037327,4.370869667970039,6.850042987602649,7.928908429294342,8.69202095067012,9.1121316071463,9.237617248844453,6.114602902912318
170,07AG001,1376,MCLEOD RIVER NEAR WOLF CREEK,53.65417,-116.2806,6310.0,7191.922,True,False,1206.1,4.5932,1.7428,487.68,True,64.9865,True,81.21000000000001,5.33,0.4499999999999999,1.12,1.87,8.89,1.13,0.0,True,-1530.0,20.0,True,1969.0,1969.0,1.0,WSC,D,False,True,593.4171,260.31165,87.69677,8.603251,-4.79092,485.70563,0.052149456,1.0347047,0.7068163,4.7310824,1.757332435500936,3.831792993656293,6.248949565229728,7.518092691809903,8.687048322820884,9.442579691667827,9.77865699420366,40.51904326534676
171,07AG002,1377,MCLEOD RIVER NEAR EDSON,53.6,-116.3333,5450.0,5426.629,True,False,1236.7,4.9918,1.6986,441.043,True,66.911,True,81.28,5.62,0.43,1.0,1.87,8.88,0.92,0.0,True,-1530.0,20.0,True,1954.0,1957.0,4.0,WSC,D,False,True,589.66223,260.398,87.79191,8.585158,-4.8362174,482.80255,0.052219886,1.03683,0.70798665,4.756155,2.6908171921978306,4.804593256736079,7.086073207216423,7.832653728082051,8.268103993188156,8.356382477797593,8.356382477797593,29.401946649275203
172,07AG003,1378,WOLF CREEK AT HIGHWAY NO. 16A,53.59835,-116.2718,826.05,,False,False,1016.5,1.9424,1.6578,167.648,True,52.1149,True,81.36,3.66,0.51,1.7500000000000002,1.9,9.07,1.7500000000000002,0.0,True,-1520.0,20.0,True,2013.0,2021.0,7.0,WSC,A,False,True,582.1212,255.5044,79.247314,9.203322,-4.06543,516.54553,0.052854937,1.0359086,0.7096167,4.691491,1.5347254813326174,3.4399542479616305,5.425312343923239,6.4283656266184295,7.629891976798024,8.598584392560292,9.282175078136667,3.900501543804884
173,07AG004,1379,MCLEOD RIVER NEAR WHITECOURT,54.01245,-115.8397,9108.9984,,False,False,1126.9,3.9571,1.7378,583.592,True,84.7632,True,77.4,4.09,0.38,1.17,2.13,8.9,5.93,0.0,True,-1520.0,20.0,True,2012.0,2022.0,10.0,WSC,A,False,True,577.6861,257.26904,84.33905,8.770767,-4.5220113,496.44116,0.053242147,1.0390234,0.7136871,4.8178654,1.9648209867097168,3.853411429510719,6.253113518081973,7.434134939293341,8.514987144904918,9.38221408622738,10.016373659824554,45.21220178358082
174,07AG007,1380,MCLEOD RIVER NEAR ROSEVEAR,53.69705,-116.162,7143.2522,,False,False,1184.8,4.392,1.7272,513.636,True,75.2411,True,79.97999999999999,4.88,0.42,1.05,2.09,9.13,2.45,0.0,True,-1520.0,20.0,True,2012.0,2021.0,8.0,WSC,A,False,True,586.2394,259.06314,86.00311,8.695493,-4.6693926,489.8322,0.052638873,1.0388287,0.7094812,4.7666616,1.4091361709007004,3.899729775244833,6.32151449537889,7.452918202740339,8.552429926854218,9.452310610432058,10.161840447306613,39.38419429035226
175,07AG008,1381,GROAT CREEK NEAR WHITECOURT,54.03253,-115.8423,132.4753,,False,False,1027.2,4.1317,1.4723,59.631,True,83.3112,True,83.76,2.99,0.65,0.01,0.66,11.78,0.15,0.0,True,-1520.0,20.0,True,2012.0,2021.0,8.0,WSC,A,False,True,631.9706,248.73132,100.47807,8.114727,-4.3458614,520.72986,0.059494182,1.0517657,0.7294044,5.0108438,1.8762511202410648,3.7079922735446105,5.366778389946347,6.406356778445237,7.375982180616364,8.199619128576316,8.690473918867166,1.0421112776928068
176,07AH001,1382,FREEMAN RIVER NEAR FORT ASSINIBOINE,54.36493,-114.9048,1661.6545,,False,False,1008.2,2.4564,1.6695,239.525,True,158.7795,True,65.42,6.140000000000001,0.76,1.15,2.87,23.13,0.53,0.0,True,-1510.0,20.0,True,2012.0,2021.0,10.0,WSC,A,False,True,642.0937,242.33691,107.00134,7.07146,-4.146295,538.3739,0.060106445,1.0774912,0.7236831,4.8853683,1.9582818438729723,3.281868781349838,5.319580995600462,6.368886556613504,7.492878080896089,8.546781345562811,9.428566216280643,12.798060118929179
177,07AH002,1383,CHRISTMAS CREEK NEAR BLUE RIDGE,54.22767,-115.3325,423.1074,,False,False,911.6,2.4506,1.5569,112.706,True,165.5405,True,80.85,6.49,0.5,0.79,1.7000000000000002,9.66,0.0,0.0,True,-1520.0,20.0,True,2012.0,2021.0,9.0,WSC,A,False,True,594.14136,245.20648,93.04268,7.8537774,-4.0041833,535.23486,0.057555728,1.049,0.730712,4.9873824,2.1506212847287816,3.915240530716543,5.110834322825636,6.185532514973616,7.283867110774135,8.259459100878049,8.937623398015157,1.5238693416693818
178,07AH003,1384,SAKWATAMAU RIVER NEAR WHITECOURT,54.20144,-115.7789,1145.0613,,False,False,968.2,2.8424,1.4588,173.728,True,192.3079,True,64.14,8.12,0.37,0.74,1.69,24.94,0.0,0.0,True,-1520.0,20.0,True,2012.0,2021.0,9.0,WSC,A,False,True,610.6273,245.05016,98.86122,7.8147163,-3.968399,534.8064,0.05862565,1.0428432,0.72731656,5.093128,2.5104781234081512,4.210091216097633,6.078787320220028,7.069381907265193,8.123976911550304,9.017935966014482,9.636116991968036,7.798545643260563
179,07BA001,1385,PEMBINA RIVER BELOW PADDY CREEK,53.1282,-115.3266,2896.5493,,False,False,1123.7,2.9155,2.2337,422.977,True,73.1608,True,85.38,3.19,0.51,1.13,2.18,7.19,0.44,0.0,True,-1530.0,20.0,True,1994.0,2021.0,28.0,WSC,A,False,True,608.5344,258.96228,86.372185,8.834869,-4.444493,504.8416,0.052714143,1.0323808,0.7080555,4.721745,1.8770851188409168,4.001486475037007,6.140570011086036,7.324245898226489,8.50560610002579,9.474786038242849,10.019478742251843,21.990849089703236
180,07BA002,1386,RAT CREEK NEAR CYNTHIA,53.1383,-115.4889,606.1209,,False,False,974.3,1.6185,1.566,135.653,True,101.7918,True,86.24000000000001,1.93,0.25,0.91,2.25,8.42,0.0,0.0,True,-1520.0,20.0,True,2012.0,2021.0,9.0,WSC,A,False,True,602.79156,255.08986,86.46121,9.189184,-4.0020337,525.9636,0.05425137,1.046162,0.7152068,4.7641306,0.8911927834733456,3.8041143471156342,5.942936867311538,7.030622507911769,8.033726617102584,8.84794072763139,9.40852517695869,3.483612115958557
181,07BA003,1387,LOVETT RIVER NEAR THE MOUTH,52.99988,-116.656,102.7205,,False,False,1431.5,3.3222,1.7967,64.072,True,133.2487,True,70.8,12.88,0.89,1.3,2.09,12.04,0.0,0.0,True,-1520.0,20.0,True,2012.0,2022.0,10.0,WSC,A,False,True,635.49097,267.42792,101.51121,7.8204403,-5.576135,460.29977,0.0515297,1.0224124,0.70015407,4.6600823,2.3028023769143164,4.34796367232447,6.189934025537643,6.978536302924682,7.824320274051852,8.488523566275063,8.697453584123808,1.2160967950320913
182,07BB002,1388,PEMBINA RIVER NEAR ENTWISTLE,53.60419,-115.0047,4401.587,,False,False,1040.9,2.4303,2.1871,510.546,True,73.6479,True,80.0,2.46,0.42,1.17,2.6,7.93,5.42,0.0,True,-1520.0,20.0,True,2012.0,2021.0,8.0,WSC,A,False,True,612.8128,256.7874,88.31624,9.029943,-4.1569257,519.3267,0.053271778,1.0339245,0.71022063,4.7450495,1.690145235600882,3.659425463025924,6.066322888530824,7.1874041417882575,8.281585473340881,9.231057195398744,9.943385798975951,20.267433534076204
183,07BB003,1389,LOBSTICK RIVER NEAR STYAL,53.6125,-115.1056,1570.0,1529.587,True,False,848.6,1.318,1.6866,230.196,True,47.3518,True,53.64,0.73,0.1399999999999999,5.43,2.64,5.1,32.31,0.0,True,-1520.0,20.0,True,1954.0,1986.0,33.0,WSC,D,False,True,565.9717,249.94052,83.61091,9.283347,-3.7247643,538.66125,0.054664303,1.0590987,0.72190315,4.8578296,1.3124481920697402,3.6185425882451066,5.4572506605010895,6.364874033963843,7.383203317064761,8.31836268478555,9.016233714692026,4.474310051181296
184,07BB005,1390,LITTLE PADDLE RIVER NEAR MAYERTHORPE,53.94799,-115.0236,295.0804,,False,False,785.2,1.7259,1.3187,79.711,True,101.1099,True,51.17,0.61,0.1399999999999999,0.19,4.06,5.75,38.080000000000005,0.0,True,-1520.0,20.0,True,2012.0,2021.0,8.0,WSC,A,False,True,546.2459,245.53748,79.769325,8.982912,-3.7245677,539.4466,0.053602815,1.016153,0.7275699,4.980712,1.9352459714867103,2.872747712079468,5.255173418368426,6.349343955101714,7.470149612497057,8.394961191453763,8.963334261369805,1.1164445020151537
185,07BB009,1391,CONNOR CREEK NEAR SANGUDO,54.02306,-114.9442,165.0,165.6707,True,False,719.6,1.6114,1.4317,71.005,True,156.6253,True,26.1,0.5,0.1699999999999999,0.6,2.91,4.09,65.62,0.0,True,-1520.0,20.0,True,1975.0,1975.0,1.0,WSC,D,False,True,526.04596,245.208,75.65209,9.136365,-3.5702827,543.3037,0.054808706,1.0086329,0.73566765,5.0900064,2.536350225685056,3.6894445719018223,5.922539087433716,6.735774527698397,7.243275282400034,7.484870943085781,7.501231521289695,0.27492574576409257
186,07BB011,1392,PADDLE RIVER NEAR ANSELMO,53.85935,-115.3639,253.4238,,False,False,855.6,2.4133,1.421,79.602,True,115.3017,True,71.27,0.8200000000000001,0.18,0.1399999999999999,1.59,7.19,18.81,0.0,True,-1520.0,20.0,True,2012.0,2021.0,8.0,WSC,A,False,True,565.1166,247.63399,83.37098,8.903735,-3.850243,535.26355,0.054322593,1.0469708,0.7215442,4.780425,1.9625395510428276,3.5562983883967862,5.3246604234259465,6.360826314034255,7.372445647009598,8.282302670347214,8.764578837884306,0.9793744042925414
187,07BB014,1393,COYOTE CREEK NEAR CHERHILL,53.87371,-114.6712,48.8667,,False,False,720.3,0.7819,1.9457,47.86,True,359.3214,True,29.22,1.5599999999999998,0.05,0.3399999999999999,5.949999999999999,6.04,56.84,0.0,True,-1650.0,10.0,True,2012.0,2021.0,9.0,WSC,A,False,True,506.36386,245.79181,67.20619,9.316626,-2.854347,565.5032,0.05487127,1.0016047,0.7366634,5.047488,2.785791041053552,4.503433281225007,5.816133595075654,6.670735873096789,7.176430359661416,7.342479267462819,7.377723690092868,0.07792785625746715
188,07BC002,1394,PEMBINA RIVER AT JARVIE,54.45029,-113.9933,13103.728,,False,False,830.0,1.561,2.347,945.343,True,76.0714,True,46.84,1.18,0.31,2.67,3.02,5.23,40.75,0.0,True,-1540.0,20.0,True,2012.0,2021.0,10.0,WSC,A,False,True,542.9029,249.3636,77.39767,9.058055,-3.6625552,536.9715,0.05457423,1.0257447,0.7297746,4.9956136,1.900067527664876,3.4549419723316936,6.178969527426366,7.44941585108041,8.557741571116393,9.455836057729853,10.145238444211936,32.26873605932991
189,07BC004,1395,SHOAL CREEK NEAR LINARIA,54.31389,-114.2011,442.0,487.5644,True,False,658.4,0.7003,1.6057,131.45,True,95.5747,True,13.6,0.1399999999999999,0.18,2.66,2.97,1.77,78.67,0.0,True,-1520.0,20.0,True,1968.0,1978.0,10.0,WSC,D,False,True,473.29388,243.18579,66.83286,8.856819,-3.6351728,535.05756,0.056055352,1.0135659,0.7469246,5.293049,3.162467814387691,4.603872168392084,5.971204220151693,6.838658329628943,7.4954672327181,7.858659128744191,7.918234991844714,0.6392315966248507
